%eval_id                 interface                x1                       x2                       x3                       x4                       x5                       y                        z                        
39                       NO_ID                    9.33435671962798         3.23326302692294         -0.249177827499807       2.63430623803288         -4.41551019437611        7628.17132483034         10.5372379627079         
40                       NO_ID                    8.61702160444111         1.35881554801017         2.61399117298424         -5.00455786474049        8.26635970268399         5517.85439850814         15.851630163379          
41                       NO_ID                    6.80510167963803         -1.97737549897283        -8.6662471992895         -0.450911135412753       -6.62813283968717        2211.48271367708         -10.9175649937242        
42                       NO_ID                    -3.20265556685627        7.23098581656814         -7.00350298546255        0.895174965262413        -9.3811993394047         533.238015561135         -11.461197109893         
43                       NO_ID                    8.84920543991029         8.39080802164972         0.0401707971468568       -5.58899463154376        3.0433381581679          6717.38428201704         14.734527785331          
44                       NO_ID                    5.57659407611936         -3.89507679734379        -4.07469511032104        -1.92191740497947        -6.24163753353059        922.697160331301         -10.5567327700555        
45                       NO_ID                    2.5753434188664          -5.09300366044044        -8.00526484847069        9.97765234205872         1.94579218514264         -14.0552600368998        1.40051943715662         
46                       NO_ID                    -4.79047987610102        -4.3972191400826         -0.0538732809945941      9.08685962669551         -7.59509225841612        450.709886590054         -7.74980492889881        
47                       NO_ID                    0.860524079762399        -5.50420535728335        3.81750060711056         -6.80993685964495        6.99611617717892         -158.445211269551        -0.640001352876425       
48                       NO_ID                    -2.94515709392726        1.80852002929896         1.32205040659755         4.25246368627995         6.30983379669487         87.1529022020767         10.7477108249441         
49                       NO_ID                    7.19757410697639         -3.19110115990043        -8.08122256305069        3.44795642420649         -8.78051529172808        2720.02431856129         -9.40730848349631        
50                       NO_ID                    -2.95892922207713        -3.12948253471404        -8.15118639729917        2.38756992854178         -1.01843880023807        114.834933927027         -12.8704670257866        
51                       NO_ID                    -8.42739873565733        2.84912481438369         -7.84740113653243        -7.67814349848777        4.04540576972067         5121.02083150695         -17.0584127865732        
52                       NO_ID                    8.26104342471808         4.16330503299832         -1.68987304437906        9.48923265561461         2.8659013658762          4741.86589978165         23.0896094348282         
53                       NO_ID                    5.22952448111027         -1.24173898249865        -7.12067177519202        -5.86746586486697        -2.56679358426481        790.830916661838         -11.5671457257122        
54                       NO_ID                    0.464222566224635        -6.32944599259645        4.56926859449595         -9.32734370231628        -6.28480962011963        -241.972234273509        -16.9081081543118        
55                       NO_ID                    -8.47192341927439        -9.62787289172411        -7.28572276886553        4.34038828127086         -3.39399808552116        4316.39080429885         -24.4391288841143        
56                       NO_ID                    3.17691249772906         -8.51370037999004        5.51897982601076         -2.77689584996551        3.9588189125061          -487.55303662751         1.36411500629038         
57                       NO_ID                    7.27340741548687         4.07306705601513         1.15584149956703         1.10989360138774         9.44628575816751         2868.68732818705         23.0584953306243         
58                       NO_ID                    -9.54151172656566        4.03722645249218         8.6592314671725          3.25160511303693         -5.51433980464935        8432.40025874043         0.892211501486599        
59                       NO_ID                    -0.0166520988568664      5.84684170782566         0.158333727158606        -7.6710316259414         1.3603506796062          192.231584084699         -0.322157610207796       
60                       NO_ID                    3.85531920474023         -0.917381010949612       -5.33676261547953        -4.94167591910809        4.27793979644775         243.690523657532         -3.06256054434925        
61                       NO_ID                    3.73204972129315         -7.91899635922164        -9.29557658266276        8.01361282356083         -9.04195573646575        -208.18827142365         -14.5108661334962        
62                       NO_ID                    -9.4125018035993         0.754226460121572        -8.14712407533079        -4.95750667992979        4.61608521174639         7910.95489850076         -17.1468208869919        
63                       NO_ID                    -0.510939788073301       8.56893342453986         -6.15253053139895        7.75174946524203         -6.09508962370455        674.861352112382         3.56212294660509         
64                       NO_ID                    -3.69823353365064        -2.0421952707693         -2.7594889421016         9.05698631424457         4.78266171179712         195.213113463543         5.33973027952015         
65                       NO_ID                    9.54453488346189         3.75363405793905         4.54741124529392         -3.85942595079541        -5.57628291659057        8368.57958896219         8.40987131930888         
66                       NO_ID                    8.52149011567235         0.0413013016805053       -5.99820620380342        -4.74949242547154        9.00225670076907         5304.28256365941         6.81734948884696         
67                       NO_ID                    2.61729158461094         5.7957193441689          9.47122418321669         -7.77911095879972        -3.94346231594682        323.530740361804         6.16166183724999         
68                       NO_ID                    0.412609116174281        4.14776405785233         -3.24578512925655        -8.64677091594785        5.80436303280294         73.2752456770462         -1.52781983837485        
69                       NO_ID                    -6.28695137333125        -5.66052236128599        -1.01665385067463        0.493652019649744        9.69919788185507         1382.44104549912         -2.77127768378705        
70                       NO_ID                    -8.42564011458308        1.94319722242653         6.20234506670386         9.03053622692823         -7.21664194017649        5094.61764739046         1.53379646129906         
71                       NO_ID                    -8.12348341569304        -9.60411415435374        7.92171658482403         8.97473935969174         5.27961434330791         3540.66417564322         4.44847271777689         
72                       NO_ID                    4.30404345039278         -7.4982782965526         8.25859666336328         -5.53696421440691        -2.82060645986348        -15.749229208964         -3.29320885706693        
73                       NO_ID                    -7.62639686465263        -6.59183928743005        -9.90787726361305        -8.50741153117269        -6.66133743710816        3186.03774513538         -39.2948623839766        
74                       NO_ID                    1.5472530759871          0.811985735781491        -0.639503728598356       7.73583767004311         1.7420258000493          14.4113598869656         11.1975985532627         
75                       NO_ID                    -8.47075253259391        9.33659370988607         7.5447106314823          -8.81948166526854        -1.09422704670578        6010.57862516656         -1.50315690319985        
76                       NO_ID                    1.83076848741621         -3.26708274427801        -6.00159036461264        -3.57047288212925        8.01250602584332         8.81031107210053         -2.99587147776037        
77                       NO_ID                    5.11127035133541         -3.4612739412114         0.307824057526887        4.895134344697           4.63164970744401         646.042429392396         11.4846045197919         
78                       NO_ID                    4.54751966986805         2.52809918485582         0.837403037585318        7.15191102586687         2.22369341179729         451.67067622554          17.2886263299733         
79                       NO_ID                    7.08953419234604         -2.15692619327456        8.52292928379029         -8.67395881097764        -0.398241989314556       2580.14951714071         4.38333648256958         
80                       NO_ID                    9.29001374635845         -0.959645137190819       7.20874021295458         7.70072103012353         -4.50839940458536        7507.22466355915         18.7314304476604         
81                       NO_ID                    -6.85700839851052        -1.74080567900091        8.24543372727931         -1.07493012677878        3.15605047158897         2272.38227930361         1.72873999457806         
82                       NO_ID                    -1.49971074424684        1.28112636040896         -1.0515843052417         6.95400694850832         2.795843728818           15.2211258361283         8.47968198824674         
83                       NO_ID                    -1.22157260775566        -6.48879332467914        1.96162504609674         0.962704019621015        4.72214228939265         -266.169545519887        -0.0638945773243904      
84                       NO_ID                    2.32368825469166         8.31432049628347         -3.54534707963467        8.93784107174724         -2.51122784335166        625.413946255752         13.519274899736          
85                       NO_ID                    -7.23723503295332        9.53828847035766         -2.68753095995635        -9.24179199151695        -7.31821172870696        3609.17440705894         -16.9464812427759        
86                       NO_ID                    7.97450601123273         -9.47125776205212        2.17552435118705         -5.60882189776748        2.37346034031361         3193.54488414887         -2.55658895708621        
87                       NO_ID                    -3.87320931535214        -4.99743154738098        8.97550432011485         -6.71417383942753        9.30293332319707         174.09055404993          2.69362294115126         
88                       NO_ID                    -1.67521774768829        1.18417482823133         4.00972343515605         -5.1251021400094         -6.51342208962888        20.4889383428662         -8.11984371393919        
89                       NO_ID                    7.50115557108074         2.30316625908017         -9.12826217710972        -5.8931220555678         0.688768476247787        3255.66234297951         -4.52829392626882        
90                       NO_ID                    9.8310127761215          -4.41375518217683        3.95758867263794         -2.84213501494378        -7.26751397363842        9267.82787249209         -0.734802721999586       
91                       NO_ID                    3.6018898896873          2.92395499069244         -4.23338681459427        -1.28962674643844        2.17526969034225         209.944904363109         3.17810100968927         
92                       NO_ID                    1.2918471544981          8.97193537093699         -7.10375278722495        3.23703285772353         -6.15121081471443        778.686999359734         0.245851781219244        
93                       NO_ID                    0.375480619259179        -5.36386901978403        3.81427546497434         -5.42901652865112        -0.330650797113776       -145.184805176477        -6.93378026131541        
94                       NO_ID                    -4.78492832742631        3.28112177085131         5.21133746486157         9.0739185269922          2.55424675997347         595.761437077845         15.3356961952522         
95                       NO_ID                    -2.71510889288038        -7.21883206628263        0.878885849379003        -0.0817818148061633      -4.1230581747368         -321.150095910868        -13.259895099327         
96                       NO_ID                    1.90613048616797         -2.81222612131387        -0.641804551705718       4.66684293467551         -2.54526660311967        -3.96094798340142        0.573676144704223        
97                       NO_ID                    0.225793411955237        6.14529996179044         8.9860017132014          8.83682187646627         -3.81919809617102        321.663128776001         20.3747188672423         
98                       NO_ID                    -3.82077938877046        9.2859983863309          6.34181235916913         5.70296621415764         5.78358819242567         1059.76299115511         23.2935857633129         
99                       NO_ID                    -3.98245310876518        -5.841043763794          2.8326628357172          -0.415349523536861       -8.74014711007476        59.8625788209507         -16.1463306704536        
100                      NO_ID                    0.613209353759885        -3.59102664981037        -1.44246119540185        7.85840867087245         -7.53127289004624        -36.2274867421805        -4.09314271062613        
101                      NO_ID                    8.63245025277138         2.84912481438369         -7.84740113653243        -7.67814349848777        4.04540576972067         5630.14214272006         0.00143620185554028      
102                      NO_ID                    -2.29110498912633        4.16330503299832         -1.68987304437906        9.48923265561461         2.8659013658762          112.061625106797         12.5374610209838         
103                      NO_ID                    6.21307842899114         -1.24173898249865        -7.12067177519202        -5.86746586486697        -2.56679358426481        1533.06277252639         -10.5835917778313        
104                      NO_ID                    -7.63338794931769        -6.32944599259645        4.56926859449595         -9.32734370231628        -6.28480962011963        3153.21242037873         -25.0057186698541        
105                      NO_ID                    -8.33555080462247        -9.62787289172411        -7.28572276886553        4.34038828127086         -3.39399808552116        3992.62339989976         -24.3027562694624        
106                      NO_ID                    7.94473044108599         -8.51370037999004        5.51897982601076         -2.77689584996551        3.9588189125061          3394.55846025704         6.13193294964731         
107                      NO_ID                    -3.27556509990245        4.07306705601513         1.15584149956703         1.10989360138774         9.44628575816751         185.135989432222         12.509522815235          
108                      NO_ID                    -7.5379570806399         4.03722645249218         8.6592314671725          3.25160511303693         -5.51433980464935        3372.64041171283         2.89576614741236         
109                      NO_ID                    9.21123321633786         5.84684170782566         0.158333727158606        -7.6710316259414         1.3603506796062          7391.21400110744         8.90572770498693         
110                      NO_ID                    -7.41118653677404        -0.917381010949612       -5.33676261547953        -4.94167591910809        4.27793979644775         3039.5982722214          -14.3290662858635        
111                      NO_ID                    -1.04006362147629        -7.91899635922164        -9.29557658266276        8.01361282356083         -9.04195573646575        -401.012745937543        -19.2829794762656        
112                      NO_ID                    5.53567509632558         0.754226460121572        -8.14712407533079        -4.95750667992979        4.61608521174639         1000.88344587146         -2.19864398706704        
113                      NO_ID                    7.96250842977315         8.56893342453986         -6.15253053139895        7.75174946524203         -6.09508962370455        4694.54853710581         12.0355711644515         
114                      NO_ID                    -7.46060341130942        -2.0421952707693         -2.7594889421016         9.05698631424457         4.78266171179712         3106.25741987599         1.57736040186137         
115                      NO_ID                    -6.48908056784421        3.75363405793905         4.54741124529392         -3.85942595079541        -5.57628291659057        1842.80505428064         -7.62374413199723        
116                      NO_ID                    9.08183032646775         0.0413013016805053       -5.99820620380342        -4.74949242547154        9.00225670076907         6834.12041312813         7.37768969964236         
117                      NO_ID                    6.40776724554598         5.7957193441689          9.47122418321669         -7.77911095879972        -3.94346231594682        1962.48627753448         9.95213749818504         
118                      NO_ID                    0.298265116289258        4.14776405785233         -3.24578512925655        -8.64677091594785        5.80436303280294         73.2541761318619         -1.64216383825988        
119                      NO_ID                    -5.28985042590648        -5.66052236128599        -1.01665385067463        0.493652019649744        9.69919788185507         603.176821197511         -1.77417673636228        
120                      NO_ID                    -7.0754554355517         1.94319722242653         6.20234506670386         9.03053622692823         -7.21664194017649        2561.04797796404         2.88398114033043         
121                      NO_ID                    -7.19070559367538        -9.60411415435374        7.92171658482403         8.97473935969174         5.27961434330791         1859.39033616248         5.38125053979456         
122                      NO_ID                    -0.972470603883266       -7.4982782965526         8.25859666336328         -5.53696421440691        -2.82060645986348        -358.022727859107        -8.56972291134298        
123                      NO_ID                    -2.53975546918809        -6.59183928743005        -9.90787726361305        -8.50741153117269        -6.66133743710816        -155.165139517132        -34.208220988512         
124                      NO_ID                    1.79737551603466         0.811985735781491        -0.639503728598356       7.73583767004311         1.7420258000493          19.116671611386          11.4477209933102         
125                      NO_ID                    -7.24892893340439        9.33659370988607         7.5447106314823          -8.81948166526854        -1.09422704670578        3623.17668444061         -0.281333304010331       
126                      NO_ID                    -9.35243984684348        -3.26708274427801        -6.00159036461264        -3.57047288212925        8.01250602584332         7648.2502855036          -14.1790798120201        
127                      NO_ID                    -5.42225399520248        -3.4612739412114         0.307824057526887        4.895134344697           4.63164970744401         827.931681749293         0.951080173254013        
128                      NO_ID                    1.89567187801004         2.52809918485582         0.837403037585318        7.15191102586687         2.22369341179729         36.9247172850318         14.6367785381153         
129                      NO_ID                    3.66902904585004         -2.15692619327456        8.52292928379029         -8.67395881097764        -0.398241989314556       235.150994004915         0.962831336073577        
130                      NO_ID                    7.05799552146345         -0.959645137190819       7.20874021295458         7.70072103012353         -4.50839940458536        2540.34709315138         16.4994122227654         
131                      NO_ID                    4.11640246864408         -1.74080567900091        8.24543372727931         -1.07493012677878        3.15605047158897         348.762108097239         12.7021508617327         
132                      NO_ID                    -4.42632468417287        1.28112636040896         -1.0515843052417         6.95400694850832         2.795843728818           394.02271639965          5.55306804832071         
133                      NO_ID                    1.48023553192616         -6.48879332467914        1.96162504609674         0.962704019621015        4.72214228939265         -263.595417579981        2.63791356235743         
134                      NO_ID                    -2.4650056893006         8.31432049628347         -3.54534707963467        8.93784107174724         -2.51122784335166        633.179904404994         8.73058095574379         
135                      NO_ID                    -5.68413132801652        9.53828847035766         -2.68753095995635        -9.24179199151695        -7.31821172870696        1909.65850118845         -15.3933775378391        
136                      NO_ID                    6.80483338888735         -9.47125776205212        2.17552435118705         -5.60882189776748        2.37346034031361         1293.73069772678         -3.72626157943159        
137                      NO_ID                    -6.8238611612469         -4.99743154738098        8.97550432011485         -6.71417383942753        9.30293332319707         2117.3448212875          -0.257028904743493       
138                      NO_ID                    0.653694453649223        1.18417482823133         4.00972343515605         -5.1251021400094         -6.51342208962888        12.7959120898277         -5.79093151260167        
139                      NO_ID                    9.33435671962798         2.30316625908017         -9.12826217710972        -5.8931220555678         0.688768476247787        7681.32379635            -2.69509277772158        
140                      NO_ID                    8.61702160444111         -4.41375518217683        3.95758867263794         -2.84213501494378        -7.26751397363842        5440.35208908234         -1.94879389367998        
141                      NO_ID                    6.80510167963803         2.92395499069244         -4.23338681459427        -1.28962674643844        2.17526969034225         2186.19167766732         6.38131279964            
142                      NO_ID                    -3.20265556685627        8.97193537093699         -7.10375278722495        3.23703285772353         -6.15121081471443        881.107979360772         -4.24865094013512        
143                      NO_ID                    8.84920543991029         -5.36386901978403        3.81427546497434         -5.42901652865112        -0.330650797113776       5987.00661035654         1.53994455933571         
144                      NO_ID                    5.57659407611936         3.28112177085131         5.21133746486157         9.0739185269922          2.55424675997347         1038.6663016834          25.6972185987979         
145                      NO_ID                    2.5753434188664          -7.21883206628263        0.878885849379003        -0.0817818148061633      -4.1230581747368         -331.505124950009        -7.96944278758019        
146                      NO_ID                    -4.79047987610102        -2.81222612131387        -0.641804551705718       4.66684293467551         -2.54526660311967        509.480654546317         -6.12293421756476        
147                      NO_ID                    0.860524079762399        6.14529996179044         8.9860017132014          8.83682187646627         -3.81919809617102        322.208872299517         21.0094495350495         
148                      NO_ID                    -2.94515709392726        9.2859983863309          6.34181235916913         5.70296621415764         5.78358819242567         921.888432374163         24.1692080581561         
149                      NO_ID                    7.19757410697639         -5.841043763794          2.8326628357172          -0.415349523536861       -8.74014711007476        2492.09070272657         -4.96630345471203        
150                      NO_ID                    -2.95892922207713        -3.59102664981037        -1.44246119540185        7.85840867087245         -7.53127289004624        40.2857330842966         -7.66528128646314        
151                      NO_ID                    -8.42739873565733        -0.7529132720083         -7.84740113653243        -7.67814349848777        4.04540576972067         5097.46621577692         -20.6604508729652        
152                      NO_ID                    8.26104342471808         -4.50815133284777        -1.68987304437906        9.48923265561461         2.8659013658762          4578.08178967713         14.4181530689821         
153                      NO_ID                    5.22952448111027         -3.15309583209455        -7.12067177519202        -5.86746586486697        -2.56679358426481        761.397452713058         -13.4785025753081        
154                      NO_ID                    0.464222566224635        1.91850636620075         4.56926859449595         -9.32734370231628        -6.28480962011963        18.6586956050356         -8.66015579551458        
155                      NO_ID                    -8.47192341927439        2.83332337625325         -7.28572276886553        4.34038828127086         -3.39399808552116        5231.60062829375         -11.977932616137         
156                      NO_ID                    3.17691249772906         -6.82324474677444        5.51897982601076         -2.77689584996551        3.9588189125061          -188.121236657062        3.05457063950598         
157                      NO_ID                    7.27340741548687         -7.64065728522837        1.15584149956703         1.10989360138774         9.44628575816751         2355.05680354235         11.3447709893808         
158                      NO_ID                    -9.54151172656566        0.175527650862932        8.6592314671725          3.25160511303693         -5.51433980464935        8366.60211572612         -2.96948730014265        
159                      NO_ID                    -0.0166520988568664      5.07137695793062         0.158333727158606        -7.6710316259414         1.3603506796062          122.784093558809         -1.09762236010283        
160                      NO_ID                    3.85531920474023         4.38848845195025         -5.33676261547953        -4.94167591910809        4.27793979644775         328.979737405255         2.24330891855061         
161                      NO_ID                    3.73204972129315         -7.121148025617          -9.29557658266276        8.01361282356083         -9.04195573646575        -72.7027753728103        -13.7130177998915        
162                      NO_ID                    -9.4125018035993         9.69457485247403         -8.14712407533079        -4.95750667992979        4.61608521174639         8821.66835100807         -8.20647249463946        
163                      NO_ID                    -0.510939788073301       -4.08229189459234        -6.15253053139895        7.75174946524203         -6.09508962370455        -22.3582982381345        -9.08910237252712        
164                      NO_ID                    -3.69823353365064        -8.35971378721297        -2.7594889421016         9.05698631424457         4.78266171179712         -380.486833678661        -0.977788236923516       
165                      NO_ID                    9.54453488346189         3.18910406436771         4.54741124529392         -3.85942595079541        -5.57628291659057        8348.12616881252         7.84534132573754         
166                      NO_ID                    8.52149011567235         0.234035272151232        -5.99820620380342        -4.74949242547154        9.00225670076907         5304.29531190671         7.01008345931768         
167                      NO_ID                    2.61729158461094         9.10246534273028         9.47122418321669         -7.77911095879972        -3.94346231594682        883.034056425409         9.46840783581138         
168                      NO_ID                    0.412609116174281        -5.47547284513712        -3.24578512925655        -8.64677091594785        5.80436303280294         -162.241738046843        -11.1510567413643        
169                      NO_ID                    -6.28695137333125        2.50084966886789         -1.01665385067463        0.493652019649744        9.69919788185507         1579.4536853105          5.39009434636682         
170                      NO_ID                    -8.42564011458308        -1.89642497338355        6.20234506670386         9.03053622692823         -7.21664194017649        5080.45974939872         -2.30582573451102        
171                      NO_ID                    -8.12348341569304        -1.71932668425143        7.92171658482403         8.97473935969174         5.27961434330791         4421.45567005797         12.3332601878792         
172                      NO_ID                    4.30404345039278         -6.58165649045259        8.25859666336328         -5.53696421440691        -2.82060645986348        120.729773635073         -2.37658705096692        
173                      NO_ID                    -7.62639686465263        2.21176543738693         -9.90787726361305        -8.50741153117269        -6.66133743710816        3483.28837068631         -30.4912576591596        
174                      NO_ID                    1.5472530759871          1.98164575733244         -0.639503728598356       7.73583767004311         1.7420258000493          21.6577649477387         12.3672585748136         
175                      NO_ID                    -8.47075253259391        -6.00271470844746        7.5447106314823          -8.81948166526854        -1.09422704670578        4980.39592419498         -16.8424653215334        
176                      NO_ID                    1.83076848741621         5.61053538229316         -6.00159036461264        -3.57047288212925        8.01250602584332         220.291630402395         5.8817466488108          
177                      NO_ID                    5.11127035133541         -2.10681981407106        0.307824057526887        4.895134344697           4.63164970744401         678.158416114765         12.8390586469322         
178                      NO_ID                    4.54751966986805         4.04368718154728         0.837403037585318        7.15191102586687         2.22369341179729         501.632843524246         18.8042143266648         
179                      NO_ID                    7.08953419234604         -3.7491331063211         8.52292928379029         -8.67395881097764        -0.398241989314556       2537.4864395019          2.79112956952304         
180                      NO_ID                    9.29001374635845         -7.92489941231906        7.20874021295458         7.70072103012353         -4.50839940458536        7010.39279284804         11.7661761725321         
181                      NO_ID                    -6.85700839851052        -9.76825478486717        8.24543372727931         -1.07493012677878        3.15605047158897         1345.58245978405         -6.29870911128819        
182                      NO_ID                    -1.49971074424684        -8.77460076473653        -1.0515843052417         6.95400694850832         2.795843728818           -662.469831800163        -1.57604513689876        
183                      NO_ID                    -1.22157260775566        -9.24456616863608        1.96162504609674         0.962704019621015        4.72214228939265         -783.021691639953        -2.81966742128134        
184                      NO_ID                    2.32368825469166         8.65544396918267         -3.54534707963467        8.93784107174724         -2.51122784335166        699.099608333189         13.8603983726352         
185                      NO_ID                    -7.23723503295332        7.42743300739676         -2.68753095995635        -9.24179199151695        -7.31821172870696        3151.13838853208         -19.0573367057368        
186                      NO_ID                    7.97450601123273         -2.81590009108186        2.17552435118705         -5.60882189776748        2.37346034031361         4020.83334600263         4.09876871388406         
187                      NO_ID                    -3.87320931535214        -0.220910762436688       8.97550432011485         -6.71417383942753        9.30293332319707         298.88723824987          7.47014372609556         
188                      NO_ID                    -1.67521774768829        -7.59629415348172        4.00972343515605         -5.1251021400094         -6.51342208962888        -419.505758505344        -16.9003126956522        
189                      NO_ID                    7.50115557108074         3.23326302692294         -9.12826217710972        -5.8931220555678         0.688768476247787        3277.24552395058         -3.59819715842605        
190                      NO_ID                    9.8310127761215          1.35881554801017         3.95758867263794         -2.84213501494378        -7.26751397363842        9356.32216301704         5.03776800818741         
191                      NO_ID                    3.6018898896873          -1.97737549897283        -4.23338681459427        -1.28962674643844        2.17526969034225         177.214948164636         -1.723229479976          
192                      NO_ID                    1.2918471544981          7.23098581656814         -7.10375278722495        3.23703285772353         -6.15121081471443        434.573143047182         -1.49509777314961        
193                      NO_ID                    0.375480619259179        8.39080802164972         3.81427546497434         -5.42901652865112        -0.330650797113776       599.899928216675         6.82089678011835         
194                      NO_ID                    -4.78492832742631        -3.89507679734379        5.21133746486157         9.0739185269922          2.55424675997347         501.34302958831          8.15949762705714         
195                      NO_ID                    -2.71510889288038        -5.09300366044044        0.878885849379003        -0.0817818148061633      -4.1230581747368         -77.0714901125451        -11.1340666934848        
196                      NO_ID                    1.90613048616797         -4.3972191400826         -0.641804551705718       4.66684293467551         -2.54526660311967        -66.7427218794997        -1.0113168740645         
197                      NO_ID                    0.225793411955237        -5.50420535728335        8.9860017132014          8.83682187646627         -3.81919809617102        -77.1692801525859        8.72521354816854         
198                      NO_ID                    -3.82077938877046        1.80852002929896         6.34181235916913         5.70296621415764         5.78358819242567         264.948730232231         15.8161074062809         
199                      NO_ID                    -3.98245310876518        -3.19110115990043        2.8326628357172          -0.415349523536861       -8.74014711007476        226.650709335228         -13.49638806656          
